spotify_id,name,artists,daily_rank,daily_movement,weekly_movement,country,snapshot_date,popularity,is_explicit,duration_ms,album_name,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
6WatFBLVB0x077xWeoVc2k,Si Antes Te Hubiera Conocido,KAROL G,16,-1,7,CR,1/21/2025,92,FALSE,195824,Si Antes Te Hubiera Conocido,6/21/2024,0.924,0.668,11,-6.795,1,0.0469,0.446,0.000594,0.0678,0.787,128.027,4
7tCuCjhxzjX2XCz4JiiAsp,TURiSTA,Bad Bunny,17,1,-4,CR,1/21/2025,87,FALSE,190028,DeBÍ TiRAR MáS FOToS,1/5/2025,0.358,0.12,8,-30.487,1,0.523,0.456,0.0653,0.146,0.318,90.929,3
4DnrAI8WyUY6gkOwl8GlPN,capaz (merengueton),"Alleh, Yorghaki",18,2,6,CR,1/21/2025,79,FALSE,173858,LA CIUDAD,12/24/2024,0.872,0.614,3,-5.618,0,0.181,0.0815,0.000207,0.135,0.785,126.957,4
6VNXmo59yDYgcwLS17UNAW,CAFé CON RON,"Bad Bunny, Los Pleneros de la Cresta",19,-2,-3,CR,1/21/2025,87,FALSE,228836,DeBÍ TiRAR MáS FOToS,1/5/2025,0.328,0.153,9,-26.802,1,0.0564,0.148,1.28E-06,0.397,0.0376,95.506,4
4c2Pc0NrfkesPR0jff6q3F,KETU TeCRÉ,Bad Bunny,20,-1,-6,CR,1/21/2025,88,TRUE,250789,DeBÍ TiRAR MáS FOToS,1/5/2025,0.27,0.277,8,-32.187,1,0.0477,0.0177,0.485,0.111,0.082,111.353,3
3G7agPwWfcORnWCAGMDOpm,LA MuDANZA,Bad Bunny,21,0,-4,CR,1/21/2025,86,TRUE,213010,DeBÍ TiRAR MáS FOToS,1/5/2025,0.565,0.926,7,-5.607,1,0.0573,0.975,0.944,0.131,0.971,173.978,3
79x7xtoCLpf6l32Zz6mWo4,BOKeTE,Bad Bunny,22,0,-3,CR,1/21/2025,87,TRUE,215983,DeBÍ TiRAR MáS FOToS,1/5/2025,0.4,0.07,1,-32.756,1,0.0456,0.194,0.956,0.116,0.0344,124.927,4
14QaXYIK3K3QPtezqxRRPN,PIToRRO DE COCO,Bad Bunny,23,0,-3,CR,1/21/2025,86,FALSE,206627,DeBÍ TiRAR MáS FOToS,1/5/2025,0.636,0.667,7,-4.708,1,0.0323,0.25,6.95E-06,0.116,0.544,97.769,4
3mg9jYNC1NihbthlglzrWP,57,"KAROL G, Feid, DFZM, Ovy On The Drums, J Balvin, Maluma, Ryan Castro, Blessd",24,2,3,CR,1/21/2025,84,TRUE,298130,57,11/8/2024,0.848,0.712,1,-3.574,0,0.0981,0.221,0,0.106,0.692,91.98,4
4h3i4yz7mkw1H9XG9VMkjQ,Vibrador,Engel Montaz,25,3,22,CR,1/21/2025,72,TRUE,186666,Desire,7/10/2024,0.695,0.704,6,-4.788,0,0.267,0.118,0.00261,0.136,0.577,179.873,4
0qeIFEGRQqHoaJtLCl0U73,DEGENERE 👑 (feat. benny blanco),"Myke Towers, benny blanco",26,1,0,CR,1/21/2025,87,TRUE,130880,LA PANTERA NEGRA (DELUXE),10/17/2024,0.744,0.709,6,-5.778,0,0.284,0.0501,0,0.0847,0.712,194.055,4
0STW8nw4lNN4TEQ8KmNer6,Parte & Choke,"Jombriel, Alex Krack, Jøtta",27,5,23,CR,1/21/2025,71,FALSE,205264,Parte & Choke,11/5/2024,0.728,0.654,5,-3.976,0,0.365,0.00581,0,0.131,0.884,117.337,5
5QjmUqgpPQgXgg4606DqZF,UWAIE,Kapo,28,-3,1,CR,1/21/2025,84,FALSE,172427,UWAIE,8/15/2024,0.705,0.783,9,-4.783,0,0.0403,0.138,0,0.0984,0.454,103.001,4
0fKK51bU6lcCCwdNnv64t3,DEPORTIVO,"Blessd, Anuel AA, Ovy On The Drums",29,2,1,CR,1/21/2025,85,TRUE,218701,DEPORTIVO,11/14/2024,0.816,0.762,0,-2.864,1,0.0565,0.534,0.000404,0.0845,0.782,90.025,4
7tI8dRuH2Yc6RuoTjxo4dU,Who,Jimin,30,-6,11,CR,1/21/2025,90,FALSE,170887,MUSE,7/19/2024,0.66,0.756,0,-3.743,0,0.032,0.00289,0,0.193,0.838,116.034,4
2plbrEY59IikOBgBGLjaoe,Die With A Smile,"Lady Gaga, Bruno Mars",31,10,0,CR,1/21/2025,100,FALSE,251667,Die With A Smile,8/16/2024,0.521,0.592,6,-7.777,0,0.0304,0.308,0,0.122,0.535,157.969,3
2gmd7lY3QSzLh0xIY4cRvi,SE ME OLVIDA,"Maisak, Feid",32,4,4,CR,1/21/2025,82,TRUE,225373,SE ME OLVIDA,8/23/2024,0.786,0.707,7,-4.386,0,0.0635,0.0399,0,0.121,0.691,82.045,4
1Hg0e997pObvZ91w1FCPFk,LO QUE LE PASÓ A HAWAii,Bad Bunny,33,-3,-12,CR,1/21/2025,85,FALSE,229381,DeBÍ TiRAR MáS FOToS,1/5/2025,0.0939,0.00174,11,-54.341,1,0.0638,0.247,0.000195,0.245,0.0679,82.653,4
0Sr7ssScx54yxdM2ols7nW,Q U E V A S H A C E R H O Y ?,"Omar Courtz, De La Rose",34,9,5,CR,1/21/2025,86,TRUE,224022,PRIMERA MUSA,9/20/2024,0.56,0.681,6,-6.304,0,0.244,0.103,0,0.106,0.388,155.079,4
44yf1tgi5vg8lR2EULi1gs,20 Veces,"Flamen Beretta, Latinnites Music, Kuv507",35,0,13,CR,1/21/2025,70,FALSE,291063,20 Veces,12/20/2024,0.661,0.683,6,-6.503,1,0.408,0.321,0,0.235,0.517,93.589,4
5pVJ3IlnpIorU44oXizzG5,Orion,"Boza, ELENA ROSE",36,-2,-4,CR,1/21/2025,80,FALSE,240964,Orion,5/29/2024,0.857,0.705,1,-4.775,1,0.183,0.322,0.00249,0.197,0.874,105.011,4
2btNsI4OvcVl7SAHQQDHFB,Mírame,"Blessd, Ovy On The Drums",37,1,-3,CR,1/21/2025,82,TRUE,157453,Mírame,4/17/2024,0.717,0.656,7,-4.449,1,0.0797,0.141,2.96E-05,0.0661,0.695,175.956,4
0O3U5iwTbiXCREMkvotJuN,EL AMOR DE SU VIDA,"Grupo Frontera, Grupo Firme",38,-9,-1,CR,1/21/2025,82,FALSE,165848,El Comienzo,8/25/2023,0.616,0.834,9,-3.069,1,0.0664,0.06,0,0.338,0.746,151.701,4
51qYdMBxt9mFbtZBzq1Yfi,Regalo De Dios,Julión Álvarez y su Norteño Banda,39,-6,11,CR,1/21/2025,81,FALSE,185933,PRESENTE,11/17/2023,0.792,0.516,4,-6.097,0,0.027,0.197,0,0.0855,0.916,108.939,4
6s9PpYbExKlHuJ8JMyep21,Bing Bong,"Yailin la Mas Viral, Puyalo Pantera",40,-3,-5,CR,1/21/2025,79,TRUE,123591,Bing Bong,11/6/2024,0.92,0.797,10,-4.622,0,0.109,0.0087,0.000407,0.212,0.775,134.035,4
60u6hcpH5Qm1M3xESdNBrB,Frente al Mar,Beéle,41,-1,-8,CR,1/21/2025,79,FALSE,165178,Frente al Mar,9/26/2024,0.75,0.682,10,-3.825,1,0.0945,0.168,1.28E-06,0.112,0.618,100.036,4
4wJ5Qq0jBN4ajy7ouZIV1c,APT.,"ROSÉ, Bruno Mars",42,6,-4,CR,1/21/2025,90,FALSE,169917,rosie,12/6/2024,0.777,0.783,0,-4.477,0,0.26,0.0283,0,0.355,0.939,149.027,4
2mLTxNa0bwZX8eNBsuODLX,Una Vida Pasada,"Camilo, Carin Leon",43,-1,2,CR,1/21/2025,76,FALSE,218500,cuatro,5/23/2024,0.768,0.679,7,-5.539,0,0.0411,0.656,3.66E-05,0.143,0.948,89.975,4
3fJHbMUnzceimOnNjp63fF,Primera Cita,Carin Leon,44,-5,5,CR,1/21/2025,81,FALSE,186455,Colmillo De Leche,5/19/2023,0.536,0.396,10,-7.804,1,0.0687,0.604,6.97E-05,0.0969,0.491,157.846,3
3YrTrs2hJbLklaBdhr4TrH,ETA - RMX,"ROA, De La Rose, Luar La L, Yan Block, Omar Courtz",45,4,-5,CR,1/21/2025,69,TRUE,462561,Private Suite (Vol. 2),12/13/2024,0.606,0.744,10,-4.661,0,0.208,0.436,0,0.109,0.558,87.993,4
0BiDnJFB3TlRB6aji7jUz3,Rey Sin Reina,Julión Álvarez y su Norteño Banda,46,0,4,CR,1/21/2025,82,FALSE,150523,Atento Aviso ... Rey Sin Reina,9/5/2024,0.529,0.356,3,-6.612,1,0.0569,0.29,0,0.136,0.659,169.653,3
0Qe2g06yzLBuuSvVmFiweP,Hasta Aquí Llegué,"Nanpa Básico, Beéle",47,0,-1,CR,1/21/2025,74,FALSE,188887,Duelo,11/7/2024,0.641,0.657,11,-8.338,0,0.218,0.538,0,0.106,0.411,100.016,4
1fTjqf10accJCDYstPwwZ6,Ohnana,Kapo,48,-3,-5,CR,1/21/2025,82,FALSE,156577,Ohnana,6/6/2024,0.775,0.581,1,-3.621,0,0.108,0.617,8.33E-06,0.0957,0.658,104.977,4
0fea68AdmYNygeTGI4RC18,LA CANCIÓN,"J Balvin, Bad Bunny",49,1,-7,CR,1/21/2025,84,FALSE,242573,OASIS,6/28/2019,0.756,0.646,7,-5.795,1,0.319,0.152,1.81E-05,0.108,0.429,176.088,4
1cOboCuWYI2osTOfolMRS6,Tu Boda,"Oscar Maydon, Fuerza Regida",50,0,0,CR,1/21/2025,90,TRUE,225880,Tu Boda,9/26/2024,0.694,0.651,6,-6.968,1,0.0784,0.496,1.36E-05,0.0787,0.471,112.648,3
3sK8wGT43QFpWrvNQsrQya,DtMF,Bad Bunny,1,0,0,CO,1/21/2025,96,TRUE,237117,DeBÍ TiRAR MáS FOToS,1/5/2025,0.625,0.131,7,-27.405,0,0.0717,0.177,0.218,0.0807,0.032,136.02,4
2lTm559tuIvatlT1u0JYG2,BAILE INoLVIDABLE,Bad Bunny,2,0,0,CO,1/21/2025,94,TRUE,367725,DeBÍ TiRAR MáS FOToS,1/5/2025,0.168,0.00332,10,-46.113,1,0.0615,0.192,0.79,0.112,0.219,119.387,3
4zbEItKoaRId1vRZkoO0Uh,Imagínate,"Danny Ocean, Kapo",3,0,4,CO,1/21/2025,87,TRUE,170365,Imagínate,11/7/2024,0.779,0.737,11,-4.667,1,0.109,0.134,0,0.0974,0.445,101.923,4
59D4DOkspUbWyMmbAPQkxZ,VOY A LLeVARTE PA PR,Bad Bunny,4,1,1,CO,1/21/2025,92,TRUE,156364,DeBÍ TiRAR MáS FOToS,1/5/2025,0.148,0.604,7,-35.032,1,0.0588,0.921,0.453,0.405,1.00E-05,106.295,3
0fKK51bU6lcCCwdNnv64t3,DEPORTIVO,"Blessd, Anuel AA, Ovy On The Drums",5,3,4,CO,1/21/2025,85,TRUE,218701,DEPORTIVO,11/14/2024,0.816,0.762,0,-2.864,1,0.0565,0.534,0.000404,0.0845,0.782,90.025,4
5TFD2bmFKGhoCRbX61nXY5,NUEVAYoL,Bad Bunny,6,-2,-3,CO,1/21/2025,93,FALSE,183685,DeBÍ TiRAR MáS FOToS,1/5/2025,0.142,0.195,6,-20.024,1,0.139,0.265,0.995,0.204,0.12,137.922,4
7d6yK8v8J484SWH5prIQiE,VeLDÁ,"Bad Bunny, Omar Courtz, Dei V",7,-1,-3,CO,1/21/2025,91,TRUE,235336,DeBÍ TiRAR MáS FOToS,1/5/2025,0.613,0.981,1,-18.638,1,0.149,0.29,0.0023,0.437,0.0337,101.852,3
6J5kc12BW5HuP3d7C3vvx8,EoO,Bad Bunny,8,-1,-2,CO,1/21/2025,90,TRUE,204768,DeBÍ TiRAR MáS FOToS,1/5/2025,0.36,0.464,10,-29.598,0,0.0702,0.749,0.859,0.0825,0.184,63.662,4
7ricDBUakN3N0YkkKE8Obu,Mi Refe,"Beéle, Ovy On The Drums",9,0,3,CO,1/21/2025,84,FALSE,159404,Mi Refe,12/5/2024,0.588,0.634,7,-5.112,0,0.273,0.417,0.00111,0.0993,0.463,151.467,5
1uRZnMiwpeK7ShuG6mxM8r,Baila Baila,Reykon,10,8,0,CO,1/21/2025,70,FALSE,137821,Baila Baila,12/12/2024,0.761,0.804,1,-6.436,1,0.0846,0.497,0.177,0.104,0.731,101.146,4
5TsFC2fnBWOYWYllvEtiOQ,Como quisiera,Andy Rivera,11,9,0,CO,1/21/2025,70,TRUE,143974,Como quisiera,12/5/2024,0.781,0.721,9,-3.379,0,0.0614,0.00828,7.44E-06,0.325,0.486,77.945,4
3mg9jYNC1NihbthlglzrWP,57,"KAROL G, Feid, DFZM, Ovy On The Drums, J Balvin, Maluma, Ryan Castro, Blessd",12,-2,1,CO,1/21/2025,84,TRUE,298130,57,11/8/2024,0.848,0.712,1,-3.574,0,0.0981,0.221,0,0.106,0.692,91.98,4
5WEF0icHWmAZBBMglBd599,WELTiTA,"Bad Bunny, Chuwi",13,-2,-5,CO,1/21/2025,90,FALSE,187507,DeBÍ TiRAR MáS FOToS,1/5/2025,0.458,0.297,4,-32.354,0,0.6,0.866,0.329,0.346,0.357,96.14,3
2ALQyXMC26Vew7JX7ert9M,POLOS OPUESTOS REMIX - BLESSD VERSION,"Blessd, Kris R.",14,-1,3,CO,1/21/2025,74,TRUE,216000,POLOS OPUESTOS REMIX (BLESSD VERSION),10/9/2024,0.535,0.545,9,-7.98,0,0.2,0.39,0,0.0648,0.553,118.994,5
7bywjHOc0wSjGGbj04XbVi,LUNA,"Feid, ATL Jacob",15,-3,4,CO,1/21/2025,88,FALSE,196800,FERXXOCALIPSIS,12/1/2023,0.774,0.86,7,-2.888,0,0.13,0.131,0,0.116,0.446,100.019,4
0hzO3OqNIPCwRKxvwBdtjS,"ACEITE DE COCO (feat. Ryan Castro, De La Ghetto, Darell, Sahir, Hades66, Kris R.)","Blessd, Ryan Castro, De La Ghetto, Darell, Sahir, Hades66, Kris R.",16,3,31,CO,1/21/2025,67,TRUE,401818,"ACEITE DE COCO (feat. Ryan Castro, De La Ghetto, Darell, Sahir, Hades66, Kris R.)",1/13/2025,0.764,0.613,10,-5.603,0,0.0875,0.0535,0,0.249,0.372,132.051,4
4MUrUT38U98olfnyzMBCzm,KLOuFRENS,Bad Bunny,17,0,1,CO,1/21/2025,88,TRUE,199114,DeBÍ TiRAR MáS FOToS,1/5/2025,0.326,0.125,1,-32.45,1,0.148,0.703,0.706,0.18,0.306,106.974,4
1YYfyJ2yCvGFCxwjsIqEK9,Khé?,"Rauw Alejandro, Romeo Santos",18,-4,4,CO,1/21/2025,88,FALSE,206066,Cosa Nuestra,11/15/2024,0.687,0.627,7,-4.975,1,0.181,0.326,0,0.0893,0.47,155.865,4
13BDiikG6y5o5cQTK0HpW6,Soltera - W Sound 01,"W Sound, Blessd, Ovy On The Drums",19,-3,2,CO,1/21/2025,79,TRUE,142022,Soltera (W Sound 01),8/6/2024,0.734,0.578,1,-4.147,1,0.295,0.155,0.000242,0.113,0.88,199.997,4
2btNsI4OvcVl7SAHQQDHFB,Mírame,"Blessd, Ovy On The Drums",20,-5,3,CO,1/21/2025,82,TRUE,157453,Mírame,4/17/2024,0.717,0.656,7,-4.449,1,0.0797,0.141,2.96E-05,0.0661,0.695,175.956,4
2gmd7lY3QSzLh0xIY4cRvi,SE ME OLVIDA,"Maisak, Feid",21,1,6,CO,1/21/2025,82,TRUE,225373,SE ME OLVIDA,8/23/2024,0.786,0.707,7,-4.386,0,0.0635,0.0399,0,0.121,0.691,82.045,4
1KL5rlmHCcyqkoGHjsle8v,NI X EL PUTXS,"Ryan Castro, Kris R.",22,1,28,CO,1/21/2025,63,TRUE,187368,NI X EL PUTXS,1/14/2025,0.487,0.551,1,-8.935,0,0.107,0.309,0,0.0951,0.279,84.55,4
0l0vcZMU7AOeQmUIREoI2U,Qué Pasaría...,"Rauw Alejandro, Bad Bunny",23,2,5,CO,1/21/2025,91,TRUE,191018,Cosa Nuestra,11/15/2024,0.833,0.563,4,-5.593,0,0.204,0.528,1.27E-05,0.139,0.343,105.008,4
6WatFBLVB0x077xWeoVc2k,Si Antes Te Hubiera Conocido,KAROL G,24,-3,6,CO,1/21/2025,92,FALSE,195824,Si Antes Te Hubiera Conocido,6/21/2024,0.924,0.668,11,-6.795,1,0.0469,0.446,0.000594,0.0678,0.787,128.027,4
0Qe2g06yzLBuuSvVmFiweP,Hasta Aquí Llegué,"Nanpa Básico, Beéle",25,3,8,CO,1/21/2025,74,FALSE,188887,Duelo,11/7/2024,0.641,0.657,11,-8.338,0,0.218,0.538,0,0.106,0.411,100.016,4
0iKo4pNNjHHdKUcFARlfCa,EL CLúB,Bad Bunny,26,-2,-10,CO,1/21/2025,88,TRUE,222568,DeBÍ TiRAR MáS FOToS,1/5/2025,0.516,0.611,10,-5.486,0,0.0555,0.458,5.34E-05,0.113,0.261,110.744,4
1Q9Efnm5csdCMFynISxL2x,PERFuMITO NUEVO,"Bad Bunny, RaiNao",27,-1,-12,CO,1/21/2025,90,TRUE,200680,DeBÍ TiRAR MáS FOToS,1/5/2025,0.513,0.0302,0,-33.8,1,0.0701,0.996,0.977,0.15,0.557,120.026,1
7tCuCjhxzjX2XCz4JiiAsp,TURiSTA,Bad Bunny,28,1,-8,CO,1/21/2025,87,FALSE,190028,DeBÍ TiRAR MáS FOToS,1/5/2025,0.358,0.12,8,-30.487,1,0.523,0.456,0.0653,0.146,0.318,90.929,3
4DnrAI8WyUY6gkOwl8GlPN,capaz (merengueton),"Alleh, Yorghaki",29,1,3,CO,1/21/2025,79,FALSE,173858,LA CIUDAD,12/24/2024,0.872,0.614,3,-5.618,0,0.181,0.0815,0.000207,0.135,0.785,126.957,4
0qeIFEGRQqHoaJtLCl0U73,DEGENERE 👑 (feat. benny blanco),"Myke Towers, benny blanco",30,-3,11,CO,1/21/2025,87,TRUE,130880,LA PANTERA NEGRA (DELUXE),10/17/2024,0.744,0.709,6,-5.778,0,0.284,0.0501,0,0.0847,0.712,194.055,4
7zYAuEf69m4bQmJvw0MTka,SQ - W Sound 04,"W Sound, Ryan Castro, Ovy On The Drums",31,3,9,CO,1/21/2025,68,TRUE,153402,SQ (W Sound 04),11/20/2024,0.773,0.777,8,-5.449,0,0.168,0.383,0,0.106,0.908,97.086,4
0STW8nw4lNN4TEQ8KmNer6,Parte & Choke,"Jombriel, Alex Krack, Jøtta",32,1,18,CO,1/21/2025,71,FALSE,205264,Parte & Choke,11/5/2024,0.728,0.654,5,-3.976,0,0.365,0.00581,0,0.131,0.884,117.337,5
281YJmnThveWjsWVic9Ym6,Las Piponas (Remix),"Kris R., Blessd",33,-1,3,CO,1/21/2025,70,TRUE,244000,Las Piponas (Remix),10/1/2024,0.73,0.587,8,-4.978,1,0.083,0.0223,0,0.14,0.109,119.656,4
5QjmUqgpPQgXgg4606DqZF,UWAIE,Kapo,34,-3,0,CO,1/21/2025,84,FALSE,172427,UWAIE,8/15/2024,0.705,0.783,9,-4.783,0,0.0403,0.138,0,0.0984,0.454,103.001,4
3KwYiawBfqngH7eaUHQn2N,FDSR,"Ryan Castro, Maisak",35,1,3,CO,1/21/2025,73,FALSE,188181,FDSR,10/10/2024,0.798,0.656,0,-2.897,0,0.181,0.0163,9.39E-06,0.0917,0.658,175.926,4
0iVEujJcafOBnxa654fJYu,Cosas Pendientes,Maluma,36,-1,1,CO,1/21/2025,82,FALSE,184462,Cosas Pendientes,11/21/2024,0.835,0.67,5,-2.748,0,0.0562,0.261,0,0.185,0.78,82.008,4
6rZno3nqeT7hv2PnSWRuYS,YOGURCITO,Blessd,37,0,5,CO,1/21/2025,67,TRUE,183535,BlessDeluxury,5/16/2024,0.753,0.61,5,-5.527,0,0.0517,0.176,0,0.183,0.802,141.958,4
4c2Pc0NrfkesPR0jff6q3F,KETU TeCRÉ,Bad Bunny,38,1,-14,CO,1/21/2025,88,TRUE,250789,DeBÍ TiRAR MáS FOToS,1/5/2025,0.27,0.277,8,-32.187,1,0.0477,0.0177,0.485,0.111,0.082,111.353,3
63pLfjK6FvcYJYMGwtHjd6,SORRY 4 THAT MUCH,Feid,39,2,4,CO,1/21/2025,80,TRUE,207746,SORRY 4 THAT MUCH,6/7/2024,0.819,0.675,7,-4.281,1,0.0727,0.0318,0,0.289,0.602,92.99,4
79x7xtoCLpf6l32Zz6mWo4,BOKeTE,Bad Bunny,40,2,-15,CO,1/21/2025,87,TRUE,215983,DeBÍ TiRAR MáS FOToS,1/5/2025,0.4,0.07,1,-32.756,1,0.0456,0.194,0.956,0.116,0.0344,124.927,4
3G7agPwWfcORnWCAGMDOpm,LA MuDANZA,Bad Bunny,41,-1,-15,CO,1/21/2025,86,TRUE,213010,DeBÍ TiRAR MáS FOToS,1/5/2025,0.565,0.926,7,-5.607,1,0.0573,0.975,0.944,0.131,0.971,173.978,3
57pj5sOWSCAqZm088LMcE4,Oe Bebé,"Blessd, Maluma",42,5,4,CO,1/21/2025,71,TRUE,186463,Oe Bebé,6/5/2024,0.751,0.739,9,-3.649,0,0.0789,0.133,0,0.141,0.795,94.065,4
7lcbpfihslisNObKdHjyLo,IA,"Clarent, Mora",43,7,7,CO,1/21/2025,83,TRUE,240000,IA,10/17/2024,0.706,0.631,0,-5.812,0,0.0366,0.656,0,0.227,0.289,111.93,4
2CeKVsFFXG4QzA415QygGb,Feliz Cumpleaños Ferxxo,Feid,44,0,6,CO,1/21/2025,81,FALSE,155960,FELIZ CUMPLEAÑOS FERXXO TE PIRATEAMOS EL ÁLBUM,9/14/2022,0.865,0.573,5,-5.501,1,0.0678,0.0863,0,0.305,0.563,94.999,4
6VNXmo59yDYgcwLS17UNAW,CAFé CON RON,"Bad Bunny, Los Pleneros de la Cresta",45,0,-14,CO,1/21/2025,87,FALSE,228836,DeBÍ TiRAR MáS FOToS,1/5/2025,0.328,0.153,9,-26.802,1,0.0564,0.148,1.28E-06,0.397,0.0376,95.506,4
1fTjqf10accJCDYstPwwZ6,Ohnana,Kapo,46,-3,2,CO,1/21/2025,82,FALSE,156577,Ohnana,6/6/2024,0.775,0.581,1,-3.621,0,0.108,0.617,8.33E-06,0.0957,0.658,104.977,4
60u6hcpH5Qm1M3xESdNBrB,Frente al Mar,Beéle,47,-1,-2,CO,1/21/2025,79,FALSE,165178,Frente al Mar,9/26/2024,0.75,0.682,10,-3.825,1,0.0945,0.168,1.28E-06,0.112,0.618,100.036,4
14QaXYIK3K3QPtezqxRRPN,PIToRRO DE COCO,Bad Bunny,48,0,-19,CO,1/21/2025,86,FALSE,206627,DeBÍ TiRAR MáS FOToS,1/5/2025,0.636,0.667,7,-4.708,1,0.0323,0.25,6.95E-06,0.116,0.544,97.769,4
2plbrEY59IikOBgBGLjaoe,Die With A Smile,"Lady Gaga, Bruno Mars",49,1,1,CO,1/21/2025,100,FALSE,251667,Die With A Smile,8/16/2024,0.521,0.592,6,-7.777,0,0.0304,0.308,0,0.122,0.535,157.969,3
7MOeU5nxbbgD90VFdpBFmH,BLANQUITA,Kris R.,50,0,0,CO,1/21/2025,61,TRUE,120697,BLANQUITA,1/9/2025,0.578,0.539,5,-8.374,1,0.301,0.293,0,0.613,0.419,79.533,1
3sK8wGT43QFpWrvNQsrQya,DtMF,Bad Bunny,1,0,0,CL,1/21/2025,96,TRUE,237117,DeBÍ TiRAR MáS FOToS,1/5/2025,0.625,0.131,7,-27.405,0,0.0717,0.177,0.218,0.0807,0.032,136.02,4
59D4DOkspUbWyMmbAPQkxZ,VOY A LLeVARTE PA PR,Bad Bunny,2,0,2,CL,1/21/2025,92,TRUE,156364,DeBÍ TiRAR MáS FOToS,1/5/2025,0.148,0.604,7,-35.032,1,0.0588,0.921,0.453,0.405,1.00E-05,106.295,3
2lTm559tuIvatlT1u0JYG2,BAILE INoLVIDABLE,Bad Bunny,3,0,0,CL,1/21/2025,94,TRUE,367725,DeBÍ TiRAR MáS FOToS,1/5/2025,0.168,0.00332,10,-46.113,1,0.0615,0.192,0.79,0.112,0.219,119.387,3
7d6yK8v8J484SWH5prIQiE,VeLDÁ,"Bad Bunny, Omar Courtz, Dei V",4,0,-2,CL,1/21/2025,91,TRUE,235336,DeBÍ TiRAR MáS FOToS,1/5/2025,0.613,0.981,1,-18.638,1,0.149,0.29,0.0023,0.437,0.0337,101.852,3
6J5kc12BW5HuP3d7C3vvx8,EoO,Bad Bunny,5,1,1,CL,1/21/2025,90,TRUE,204768,DeBÍ TiRAR MáS FOToS,1/5/2025,0.36,0.464,10,-29.598,0,0.0702,0.749,0.859,0.0825,0.184,63.662,4
5TFD2bmFKGhoCRbX61nXY5,NUEVAYoL,Bad Bunny,6,-1,-1,CL,1/21/2025,93,FALSE,183685,DeBÍ TiRAR MáS FOToS,1/5/2025,0.142,0.195,6,-20.024,1,0.139,0.265,0.995,0.204,0.12,137.922,4
5WEF0icHWmAZBBMglBd599,WELTiTA,"Bad Bunny, Chuwi",7,1,0,CL,1/21/2025,90,FALSE,187507,DeBÍ TiRAR MáS FOToS,1/5/2025,0.458,0.297,4,-32.354,0,0.6,0.866,0.329,0.346,0.357,96.14,3
0fKK51bU6lcCCwdNnv64t3,DEPORTIVO,"Blessd, Anuel AA, Ovy On The Drums",8,-1,2,CL,1/21/2025,85,TRUE,218701,DEPORTIVO,11/14/2024,0.816,0.762,0,-2.864,1,0.0565,0.534,0.000404,0.0845,0.782,90.025,4
4MUrUT38U98olfnyzMBCzm,KLOuFRENS,Bad Bunny,9,2,-1,CL,1/21/2025,88,TRUE,199114,DeBÍ TiRAR MáS FOToS,1/5/2025,0.326,0.125,1,-32.45,1,0.148,0.703,0.706,0.18,0.306,106.974,4
5eqZZLLZ4CkuUznPCOimsi,Cosa Linda,"Lucky Brown, Mateo on the Beatz",10,-1,3,CL,1/21/2025,75,TRUE,150000,I Am Lucky Brown,10/23/2024,0.837,0.651,9,-4.318,0,0.071,0.204,0.000272,0.238,0.661,95.944,4
0l0vcZMU7AOeQmUIREoI2U,Qué Pasaría...,"Rauw Alejandro, Bad Bunny",11,2,1,CL,1/21/2025,91,TRUE,191018,Cosa Nuestra,11/15/2024,0.833,0.563,4,-5.593,0,0.204,0.528,1.27E-05,0.139,0.343,105.008,4
4zbEItKoaRId1vRZkoO0Uh,Imagínate,"Danny Ocean, Kapo",12,0,4,CL,1/21/2025,87,TRUE,170365,Imagínate,11/7/2024,0.779,0.737,11,-4.667,1,0.109,0.134,0,0.0974,0.445,101.923,4
0qeIFEGRQqHoaJtLCl0U73,DEGENERE 👑 (feat. benny blanco),"Myke Towers, benny blanco",13,-3,19,CL,1/21/2025,87,TRUE,130880,LA PANTERA NEGRA (DELUXE),10/17/2024,0.744,0.709,6,-5.778,0,0.284,0.0501,0,0.0847,0.712,194.055,4
6hLsMjw00j3HGrkUjKwmgo,A200,"King Savagge, Jairo Vera, Bayron Fire",14,0,1,CL,1/21/2025,76,TRUE,206659,A200,10/17/2024,0.754,0.858,2,-3.908,0,0.043,0.0635,0,0.331,0.767,118.473,4
1Q9Efnm5csdCMFynISxL2x,PERFuMITO NUEVO,"Bad Bunny, RaiNao",15,2,-6,CL,1/21/2025,90,TRUE,200680,DeBÍ TiRAR MáS FOToS,1/5/2025,0.513,0.0302,0,-33.8,1,0.0701,0.996,0.977,0.15,0.557,120.026,1
0iKo4pNNjHHdKUcFARlfCa,EL CLúB,Bad Bunny,16,0,-5,CL,1/21/2025,88,TRUE,222568,DeBÍ TiRAR MáS FOToS,1/5/2025,0.516,0.611,10,-5.486,0,0.0555,0.458,5.34E-05,0.113,0.261,110.744,4
6WatFBLVB0x077xWeoVc2k,Si Antes Te Hubiera Conocido,KAROL G,17,-2,1,CL,1/21/2025,92,FALSE,195824,Si Antes Te Hubiera Conocido,6/21/2024,0.924,0.668,11,-6.795,1,0.0469,0.446,0.000594,0.0678,0.787,128.027,4
